     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    152576,         0,         0,   0.397,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    534528,         9,         0,   0.765,pymatching,c29e7995fd9895b48d97e2bdd50079a37267c85b68d0348b7df1a55099055084,"{""base"":""NZ"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     59392,         3,         0,   0.797,pymatching,2887313ba244fc6b24d30590974a62403374b3d7e58edda266bc21f90404d6d6,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    366592,         0,         0,   0.774,pymatching,7d700223e85ef6e546e02af2d2be0a94cd60d17367bdda12e826a04aa5e0fabb,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     98304,         0,         0,   0.793,pymatching,e8981f8d7d02ab4d57fd53defcdf5ef741615d48d51555649b8db96439710154,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     38912,         0,         0,   0.805,pymatching,e47c66f12d369db340e8ba42678d6e994b4d3b06f4d6fab88f2da87c99d912a0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    181248,         0,         0,   0.784,pymatching,5be7004a166950802e87ce9141d0577deb7cedb929b2e85ee7284edd83c86da0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    465920,         3,         0,   0.762,pymatching,61c54bef10b53c20b6e75dc25d73a5d631d50f2b28505a700cda8dc1a24fc0a4,"{""base"":""ZXinterleaved"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    295936,         0,         0,   0.775,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    323584,         0,         0,   0.774,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    153600,         0,         0,   0.782,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     14336,         0,         0,   0.149,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    242688,         0,         0,   0.776,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     64512,         2,         0,   0.797,pymatching,ac1996790e4b728918e842aac3db5c682b7b07f8f678733f2b288203d481b2cc,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    181248,         0,         0,   0.783,pymatching,a355c90287253d9e672f3bd122a95cbcc2613b0c404ca2eba304ea0879b7c6d8,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     53248,         0,         0,   0.564,pymatching,2887313ba244fc6b24d30590974a62403374b3d7e58edda266bc21f90404d6d6,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     81920,         0,         0,   0.830,pymatching,98f64d1246d12ede76d59052c7831d8fe8e7595ea6cd430d7c20e5b45645c01c,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     45056,         0,         0,   0.801,pymatching,b77abbddbca95f7f0a0e1ccdcd3ab26ae2881016b72478022857ed27b7e2b4bc,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    132096,         0,         0,   0.283,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     91136,         0,         0,   0.794,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    104448,         0,         0,   0.791,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     70656,         0,         0,   0.286,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    548864,         0,         0,   0.759,pymatching,39c74fbd4928054269c234bedd6206c1559d25114ac836f822276397e63a909b,"{""base"":""ZXinterleaved"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    175104,         0,         0,   0.784,pymatching,c15595083f2a35704735a71f167462b1692579fa267618bf7b1e65931bef977c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    138240,         0,         0,   0.784,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     74752,         0,         0,   0.799,pymatching,2887313ba244fc6b24d30590974a62403374b3d7e58edda266bc21f90404d6d6,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    142336,         0,         0,   0.790,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    432128,         0,         0,   0.771,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    112640,         0,         0,   0.790,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     48128,         0,         0,   0.796,pymatching,e47c66f12d369db340e8ba42678d6e994b4d3b06f4d6fab88f2da87c99d912a0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    143360,         0,         0,   0.558,pymatching,c15595083f2a35704735a71f167462b1692579fa267618bf7b1e65931bef977c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     35840,         0,         0,   0.207,pymatching,3910ea1323d6e3b7af91889031a3bfb98c34559595b12f9756a89fac0a335d5a,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    108544,         0,         0,   0.860,pymatching,3910ea1323d6e3b7af91889031a3bfb98c34559595b12f9756a89fac0a335d5a,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    114688,         0,         0,   0.397,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    152576,         0,         0,   0.784,pymatching,7a478f5d202e0f415c3d0f3928b1287f8bc28919846759dcdff736e257f58861,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     60416,         0,         0,   0.787,pymatching,c604ea41e9ede89988e8145327ffe0330ba278964ad560b765d4fc7c14540d47,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     56320,         0,         0,   0.287,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     70656,         0,         0,   0.404,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    193536,         0,         0,   0.557,pymatching,befd23252b4d3b520099405b5a73420560f06b5f5066d998d4478c3fe3557b72,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    138240,         0,         0,   0.398,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    114688,         0,         0,   0.783,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    165888,         0,         0,   0.783,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     44032,         0,         0,   0.285,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    372736,         0,         0,   0.773,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     20480,         0,         0,   0.207,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    218112,         0,         0,   0.551,pymatching,74afd2733dcf3b38e2396a04fa60787045ee8b63fe1bd16b6309ec2280c57792,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    176128,         0,         0,   0.395,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    362496,         1,         0,   0.387,pymatching,39c74fbd4928054269c234bedd6206c1559d25114ac836f822276397e63a909b,"{""base"":""ZXinterleaved"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    414720,         3,         0,   0.770,pymatching,c29e7995fd9895b48d97e2bdd50079a37267c85b68d0348b7df1a55099055084,"{""base"":""NZ"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     74752,         0,         0,   0.780,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    238592,         0,         0,   0.774,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    239616,         0,         0,   0.550,pymatching,7d700223e85ef6e546e02af2d2be0a94cd60d17367bdda12e826a04aa5e0fabb,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    592896,         0,         0,   0.755,pymatching,2a57e1b73a0da766721b846dd6592db77cb6ade765162f99f844af4ae13e676b,"{""base"":""NZ"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     14336,        18,         0,   0.823,pymatching,8ab1beb3558f03f429146137fb4d4fb2d2d046864c60cc88e5ea617970393234,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
     72704,         0,         0,   0.405,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    122880,         5,         0,   0.561,pymatching,ac49a839d599327f8f92cdb12acbe3cc92f9178455d550fa3f4a03d454db6f73,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     73728,         0,         0,   0.567,pymatching,e8981f8d7d02ab4d57fd53defcdf5ef741615d48d51555649b8db96439710154,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     72704,         0,         0,   0.788,pymatching,c604ea41e9ede89988e8145327ffe0330ba278964ad560b765d4fc7c14540d47,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     57344,         0,         0,   0.287,pymatching,3910ea1323d6e3b7af91889031a3bfb98c34559595b12f9756a89fac0a335d5a,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    231424,         0,         0,   0.780,pymatching,5be7004a166950802e87ce9141d0577deb7cedb929b2e85ee7284edd83c86da0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    185344,         0,         0,   0.397,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     25600,         0,         0,   0.571,pymatching,e47c66f12d369db340e8ba42678d6e994b4d3b06f4d6fab88f2da87c99d912a0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     81920,        13,         0,   0.795,pymatching,f993424ca3ecf77b3f47c74f4c9671c933cd24519e4a600b97e93d7d0d6e66d1,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     93184,         0,         0,   0.400,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    157696,         0,         0,   0.782,pymatching,3910ea1323d6e3b7af91889031a3bfb98c34559595b12f9756a89fac0a335d5a,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     49152,         0,         0,   0.288,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     37888,         0,         0,   0.570,pymatching,ac1996790e4b728918e842aac3db5c682b7b07f8f678733f2b288203d481b2cc,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     78848,         0,         0,   0.404,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    212992,         0,         0,   0.554,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    237568,         0,         0,   0.781,pymatching,a355c90287253d9e672f3bd122a95cbcc2613b0c404ca2eba304ea0879b7c6d8,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     62464,         0,         0,   0.405,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    160768,         0,         0,   0.557,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    108544,        26,         0,   0.787,pymatching,f993424ca3ecf77b3f47c74f4c9671c933cd24519e4a600b97e93d7d0d6e66d1,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     18432,        28,         0,   0.825,pymatching,8ab1beb3558f03f429146137fb4d4fb2d2d046864c60cc88e5ea617970393234,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
    509952,        10,         0,   0.758,pymatching,61c54bef10b53c20b6e75dc25d73a5d631d50f2b28505a700cda8dc1a24fc0a4,"{""base"":""ZXinterleaved"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     98304,         0,         0,   0.559,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    194560,         2,         0,   0.784,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    150528,         0,         0,   0.785,pymatching,98f64d1246d12ede76d59052c7831d8fe8e7595ea6cd430d7c20e5b45645c01c,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    194560,         0,         0,   0.557,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     41984,         0,         0,   0.809,pymatching,b77abbddbca95f7f0a0e1ccdcd3ab26ae2881016b72478022857ed27b7e2b4bc,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    144384,         0,         0,   0.787,pymatching,7a478f5d202e0f415c3d0f3928b1287f8bc28919846759dcdff736e257f58861,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    996352,         1,         0,    1.06,pymatching,39c74fbd4928054269c234bedd6206c1559d25114ac836f822276397e63a909b,"{""base"":""ZXinterleaved"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     79872,         0,         0,   0.400,pymatching,3910ea1323d6e3b7af91889031a3bfb98c34559595b12f9756a89fac0a335d5a,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    521216,         0,         0,    1.08,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    917504,         9,         0,    1.07,pymatching,c29e7995fd9895b48d97e2bdd50079a37267c85b68d0348b7df1a55099055084,"{""base"":""NZ"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    355328,         0,         0,    1.09,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    199680,         0,         0,    1.10,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    245760,         0,         0,   0.551,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    506880,         0,         0,   0.541,pymatching,39c74fbd4928054269c234bedd6206c1559d25114ac836f822276397e63a909b,"{""base"":""ZXinterleaved"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    947200,         0,         0,    1.06,pymatching,2a57e1b73a0da766721b846dd6592db77cb6ade765162f99f844af4ae13e676b,"{""base"":""NZ"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    291840,         0,         0,    1.09,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     74752,         0,         0,   0.793,pymatching,2887313ba244fc6b24d30590974a62403374b3d7e58edda266bc21f90404d6d6,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    185344,         0,         0,    1.10,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    323584,         0,         0,    1.09,pymatching,5be7004a166950802e87ce9141d0577deb7cedb929b2e85ee7284edd83c86da0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    275456,         0,         0,    1.10,pymatching,3910ea1323d6e3b7af91889031a3bfb98c34559595b12f9756a89fac0a335d5a,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    169984,         0,         0,    1.10,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    535552,         0,         0,    1.08,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    333824,         0,         0,    1.09,pymatching,a355c90287253d9e672f3bd122a95cbcc2613b0c404ca2eba304ea0879b7c6d8,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    270336,         2,         0,    1.09,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    153600,        26,         0,    1.11,pymatching,f993424ca3ecf77b3f47c74f4c9671c933cd24519e4a600b97e93d7d0d6e66d1,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    200704,         0,         0,   0.781,pymatching,c15595083f2a35704735a71f167462b1692579fa267618bf7b1e65931bef977c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    100352,         0,         0,   0.562,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    612352,        12,         0,    1.08,pymatching,61c54bef10b53c20b6e75dc25d73a5d631d50f2b28505a700cda8dc1a24fc0a4,"{""base"":""ZXinterleaved"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     68608,         0,         0,   0.402,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    472064,         0,         0,    1.08,pymatching,7d700223e85ef6e546e02af2d2be0a94cd60d17367bdda12e826a04aa5e0fabb,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     39936,         0,         0,    1.12,pymatching,b77abbddbca95f7f0a0e1ccdcd3ab26ae2881016b72478022857ed27b7e2b4bc,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    234496,         0,         0,   0.781,pymatching,befd23252b4d3b520099405b5a73420560f06b5f5066d998d4478c3fe3557b72,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    130048,         0,         0,    1.11,pymatching,c604ea41e9ede89988e8145327ffe0330ba278964ad560b765d4fc7c14540d47,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    313344,         0,         0,    1.09,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    294912,         0,         0,    1.09,pymatching,befd23252b4d3b520099405b5a73420560f06b5f5066d998d4478c3fe3557b72,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    398336,         0,         0,    1.09,pymatching,74afd2733dcf3b38e2396a04fa60787045ee8b63fe1bd16b6309ec2280c57792,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     92160,         0,         0,    1.11,pymatching,e8981f8d7d02ab4d57fd53defcdf5ef741615d48d51555649b8db96439710154,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     80896,         0,         0,    1.14,pymatching,98f64d1246d12ede76d59052c7831d8fe8e7595ea6cd430d7c20e5b45645c01c,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    262144,         0,         0,    1.09,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    257024,         0,         0,   0.554,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    141312,         0,         0,   0.561,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    175104,         2,         0,    1.10,pymatching,ac49a839d599327f8f92cdb12acbe3cc92f9178455d550fa3f4a03d454db6f73,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
