     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      9216,         0,         0,   0.014,pymatching,1be401176bbdb21512fb682c72009d0c7c7e773f05fa8f8745691b84cf252d5f,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      4096,         0,         0,   0.016,pymatching,cc0f2e2189c5f491f313550855751fc03b55f036ad7e9d68ad15c00d63c243f8,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     28672,         0,         0,   0.019,pymatching,6b3887565e3757e805edfc173e439ad37d12b606be15ae650acb586492ae476d,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      5120,         0,         0,   0.015,pymatching,80f621979275b9c102242eb6bbeae31c5f1a851beacdc83ef39bd3b8e410d8f9,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     13585,        97,         0,   0.009,pymatching,14d784121fbd674db80778c1e74d08f981b9b03fb7cc547085b90886bb86be8e,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      1297,       366,         0,   0.005,pymatching,800bfe96b3c128a51691e371e687204c2a76d64ad2f366bd98be2d811e7b261e,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
      7441,         0,         0,   0.010,pymatching,4635c19b0724b172a76cc2383ea2bbc431a34331a62160a0cb9c9d551abc81a5,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      8192,         0,         0,   0.014,pymatching,8df4e37c3d9b194073bac32f7ccd3b3906cf8b3cefb9a50c0f4b514c60cba04b,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      6144,         5,         0,   0.015,pymatching,445318c97d524dd97acca154ff9a2c77234610e2e5944d5917577284809a2e48,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     10240,         0,         0,   0.013,pymatching,ae902417b5c88215bbd0802c6e24cda864cbfe030cde0c1e51a18d3775eea458,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      6417,         0,         0,   0.009,pymatching,41fc3300fa9fb279b9eb05415fa475039420b1d69a98ecec366f76903511ed61,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     17408,         0,         0,   0.013,pymatching,9d4b19c2ab67e9380c62c57d3f48fa6cdacc94c0b854f628765b99508f8ef021,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     18432,         2,         0,   0.027,pymatching,c9077a680f8d9c37ddb98211f613a23b26c0cce4ba9e45bc9a550658467593fb,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      7168,         0,         0,   0.014,pymatching,314da407632e30787936e8b96482db32eb14ea7c5c739e7199f4515573126053,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      7441,         0,         0,   0.010,pymatching,ddd397c04faff8e6d51b324e9e06d8a51df2a6b084d7aea72ce65487ebc11151,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      8192,         0,         0,   0.014,pymatching,f31f7d00b6e59a3d7239013779e8c9edc8aa9ba0f2df90db8bb162efaf2c6993,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     54272,        11,         0,   0.017,pymatching,9d90c13f7ced8b4bd7430105da3af6228866e95a7758eb0699a9a6ae6864d08b,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     23552,       157,         0,   0.013,pymatching,14d784121fbd674db80778c1e74d08f981b9b03fb7cc547085b90886bb86be8e,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     20753,        24,         0,   0.009,pymatching,4d342635fa7c71806b31b724d9b5a5749328a9140e55076f521f75e31959b314,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     13312,         0,         0,   0.014,pymatching,4635c19b0724b172a76cc2383ea2bbc431a34331a62160a0cb9c9d551abc81a5,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     15360,         0,         0,   0.020,pymatching,1be401176bbdb21512fb682c72009d0c7c7e773f05fa8f8745691b84cf252d5f,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      6144,         2,         0,   0.020,pymatching,cc0f2e2189c5f491f313550855751fc03b55f036ad7e9d68ad15c00d63c243f8,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
       273,        11,         0,   0.011,pymatching,e7794ffba04a59ccf3da31349de8b125ee89cee7216608ec0aca6e442464a8a9,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
      6144,        51,         0,   0.003,pymatching,14d784121fbd674db80778c1e74d08f981b9b03fb7cc547085b90886bb86be8e,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     12288,         0,         0,   0.014,pymatching,41fc3300fa9fb279b9eb05415fa475039420b1d69a98ecec366f76903511ed61,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      4369,         0,         0,   0.011,pymatching,5129fc26401ec19f16cfa63523b16049598fb0d8975642a304e1504653518473,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      8192,         0,         0,   0.021,pymatching,80f621979275b9c102242eb6bbeae31c5f1a851beacdc83ef39bd3b8e410d8f9,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      1297,       112,         0,   0.014,pymatching,23239382e2a3e2f215318670e7e2e544b0d0d3752031bb40ea07cb3fd2355f62,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
     10240,         0,         0,   0.019,pymatching,8df4e37c3d9b194073bac32f7ccd3b3906cf8b3cefb9a50c0f4b514c60cba04b,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     12288,         0,         0,   0.014,pymatching,ddd397c04faff8e6d51b324e9e06d8a51df2a6b084d7aea72ce65487ebc11151,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      3345,         0,         0,   0.012,pymatching,a7ab91e685bd160b0e008ac599cea58e1c1cc8a8d33cd14fae74ea0edf65d7ce,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     15360,         0,         0,   0.019,pymatching,ae902417b5c88215bbd0802c6e24cda864cbfe030cde0c1e51a18d3775eea458,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      7441,         0,         0,   0.010,pymatching,4528f1d515354310caeecd243355ac72eeb5606db7b879139dd1310617b39561,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     10240,         6,         0,   0.021,pymatching,445318c97d524dd97acca154ff9a2c77234610e2e5944d5917577284809a2e48,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     28672,         0,         0,   0.019,pymatching,9d4b19c2ab67e9380c62c57d3f48fa6cdacc94c0b854f628765b99508f8ef021,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     38912,         0,         0,   0.026,pymatching,6b3887565e3757e805edfc173e439ad37d12b606be15ae650acb586492ae476d,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     23825,         8,         0,   0.009,pymatching,b26feb0835996ee334eb479f698147c4f7fea29610addba45a91e13b0e332e98,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     11264,         0,         0,   0.019,pymatching,314da407632e30787936e8b96482db32eb14ea7c5c739e7199f4515573126053,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     32768,        48,         0,   0.013,pymatching,4d342635fa7c71806b31b724d9b5a5749328a9140e55076f521f75e31959b314,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     12288,         0,         0,   0.021,pymatching,f31f7d00b6e59a3d7239013779e8c9edc8aa9ba0f2df90db8bb162efaf2c6993,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      1297,       106,         0,   0.033,pymatching,f05c10e05e426d4a8dbde776c1d5b69a4c8cf4035b66181779df98e31783e5be,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
      6417,         0,         0,   0.010,pymatching,d840a69c2e83725a6dfcde5d7fde230a708584a8084df6bf23b9f0f36b54c60a,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      6417,         0,         0,   0.010,pymatching,b279d1f9a3bb3eb633bd725da9fae5258b5083d490a732905ae130eed51b827f,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     50176,         2,         0,   0.025,pymatching,c9077a680f8d9c37ddb98211f613a23b26c0cce4ba9e45bc9a550658467593fb,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      6144,         0,         0,   0.014,pymatching,5129fc26401ec19f16cfa63523b16049598fb0d8975642a304e1504653518473,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     19456,         0,         0,   0.019,pymatching,4635c19b0724b172a76cc2383ea2bbc431a34331a62160a0cb9c9d551abc81a5,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     15633,        27,         0,   0.009,pymatching,d3347411fc3e4364ca24a72eda36a0ae616ba7e65678be7d9f06dc7cc3846bf8,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      4096,         0,         0,   0.015,pymatching,a7ab91e685bd160b0e008ac599cea58e1c1cc8a8d33cd14fae74ea0edf65d7ce,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     14336,         0,         0,   0.019,pymatching,41fc3300fa9fb279b9eb05415fa475039420b1d69a98ecec366f76903511ed61,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     61440,         5,         0,   0.024,pymatching,9d90c13f7ced8b4bd7430105da3af6228866e95a7758eb0699a9a6ae6864d08b,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     10240,         0,         0,   0.014,pymatching,4528f1d515354310caeecd243355ac72eeb5606db7b879139dd1310617b39561,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      7441,         0,         0,   0.009,pymatching,f0e1a4104b03bc7e33076332a389abef5acbc6ff85fb43ef5ca830a6df6fb82c,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     34816,         6,         0,   0.012,pymatching,b26feb0835996ee334eb479f698147c4f7fea29610addba45a91e13b0e332e98,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     16384,         0,         0,   0.018,pymatching,ddd397c04faff8e6d51b324e9e06d8a51df2a6b084d7aea72ce65487ebc11151,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     16384,         0,         0,   0.026,pymatching,1be401176bbdb21512fb682c72009d0c7c7e773f05fa8f8745691b84cf252d5f,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     10513,       178,         0,   0.009,pymatching,6e4f61aa5ae83d82d855176b485191b62e99757f0ff4225e4b7f9061bae28e00,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
      2048,       166,         0,   0.024,pymatching,23239382e2a3e2f215318670e7e2e544b0d0d3752031bb40ea07cb3fd2355f62,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
     12288,         0,         0,   0.014,pymatching,d840a69c2e83725a6dfcde5d7fde230a708584a8084df6bf23b9f0f36b54c60a,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     11264,         0,         0,   0.014,pymatching,b279d1f9a3bb3eb633bd725da9fae5258b5083d490a732905ae130eed51b827f,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     38912,        43,         0,   0.018,pymatching,4d342635fa7c71806b31b724d9b5a5749328a9140e55076f521f75e31959b314,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      7168,         1,         0,   0.031,pymatching,cc0f2e2189c5f491f313550855751fc03b55f036ad7e9d68ad15c00d63c243f8,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     12288,         0,         0,   0.027,pymatching,8df4e37c3d9b194073bac32f7ccd3b3906cf8b3cefb9a50c0f4b514c60cba04b,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      3345,         0,         0,   0.009,pymatching,c1136b9e4cf6e12e55296f171ebfcb8ad09db67bfccb6628fe1ce25c3e81dbe8,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     10513,         0,         0,   0.009,pymatching,1c1d179da463fac92e1186f8b3c7917bda0d4ce3faf266a3ecf111707eaf8274,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      9216,         0,         0,   0.029,pymatching,80f621979275b9c102242eb6bbeae31c5f1a851beacdc83ef39bd3b8e410d8f9,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     27648,        38,         0,   0.012,pymatching,d3347411fc3e4364ca24a72eda36a0ae616ba7e65678be7d9f06dc7cc3846bf8,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     17408,         0,         0,   0.026,pymatching,ae902417b5c88215bbd0802c6e24cda864cbfe030cde0c1e51a18d3775eea458,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     31744,         0,         0,   0.026,pymatching,9d4b19c2ab67e9380c62c57d3f48fa6cdacc94c0b854f628765b99508f8ef021,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     11264,         9,         0,   0.029,pymatching,445318c97d524dd97acca154ff9a2c77234610e2e5944d5917577284809a2e48,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     12288,         0,         0,   0.013,pymatching,f0e1a4104b03bc7e33076332a389abef5acbc6ff85fb43ef5ca830a6df6fb82c,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      5393,         0,         0,   0.010,pymatching,50572ce3c2b5640e4f1326fbbd621ee5f45ea9036276a3672815de6d3b4a4a23,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      7168,         0,         0,   0.021,pymatching,5129fc26401ec19f16cfa63523b16049598fb0d8975642a304e1504653518473,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      1297,         4,         0,   0.017,pymatching,50b3a420ab6d0a691d1c86757b773a42fa7824e6ea9a97017d14a120679627c1,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
     13312,         0,         0,   0.028,pymatching,314da407632e30787936e8b96482db32eb14ea7c5c739e7199f4515573126053,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     13312,         0,         0,   0.027,pymatching,f31f7d00b6e59a3d7239013779e8c9edc8aa9ba0f2df90db8bb162efaf2c6993,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      1297,         2,         0,   0.014,pymatching,d761428edaf091348bffb764af697fe22ad735348d243705bc188b98115c3392,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
      1297,        23,         0,   0.011,pymatching,cc1f1e93b8623176e52af2d9dc156f9aa07802ebedc08182af994f56e2755fea,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
      1024,        40,         0,   0.042,pymatching,e7794ffba04a59ccf3da31349de8b125ee89cee7216608ec0aca6e442464a8a9,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
      1024,        99,         0,   0.014,pymatching,23239382e2a3e2f215318670e7e2e544b0d0d3752031bb40ea07cb3fd2355f62,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
     13312,         4,         0,   0.020,pymatching,4528f1d515354310caeecd243355ac72eeb5606db7b879139dd1310617b39561,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      6144,         0,         0,   0.022,pymatching,a7ab91e685bd160b0e008ac599cea58e1c1cc8a8d33cd14fae74ea0edf65d7ce,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
     41984,        15,         0,   0.017,pymatching,b26feb0835996ee334eb479f698147c4f7fea29610addba45a91e13b0e332e98,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      1024,        69,         0,   0.030,pymatching,f05c10e05e426d4a8dbde776c1d5b69a4c8cf4035b66181779df98e31783e5be,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.01}",
     22528,         0,         0,   0.027,pymatching,4635c19b0724b172a76cc2383ea2bbc431a34331a62160a0cb9c9d551abc81a5,"{""base"":""NZ"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      3345,       304,         0,   0.007,pymatching,c9ee0ba3ab7d5fcf104cbe6f305db158b75ce304d472a0d2e4fec45a9f53faec,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
     48128,         0,         0,   0.036,pymatching,6b3887565e3757e805edfc173e439ad37d12b606be15ae650acb586492ae476d,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     17408,         0,         0,   0.013,pymatching,1c1d179da463fac92e1186f8b3c7917bda0d4ce3faf266a3ecf111707eaf8274,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      6144,         0,         0,   0.015,pymatching,c1136b9e4cf6e12e55296f171ebfcb8ad09db67bfccb6628fe1ce25c3e81dbe8,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     18432,         0,         0,   0.026,pymatching,41fc3300fa9fb279b9eb05415fa475039420b1d69a98ecec366f76903511ed61,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     13312,         0,         0,   0.019,pymatching,d840a69c2e83725a6dfcde5d7fde230a708584a8084df6bf23b9f0f36b54c60a,"{""base"":""ZXinterleaved"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     15360,         0,         0,   0.019,pymatching,b279d1f9a3bb3eb633bd725da9fae5258b5083d490a732905ae130eed51b827f,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     23552,         0,         0,   0.026,pymatching,ddd397c04faff8e6d51b324e9e06d8a51df2a6b084d7aea72ce65487ebc11151,"{""base"":""ZXinterleaved"",""d"":3,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     40960,        88,         0,   0.018,pymatching,d3347411fc3e4364ca24a72eda36a0ae616ba7e65678be7d9f06dc7cc3846bf8,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      9216,         0,         0,   0.015,pymatching,50572ce3c2b5640e4f1326fbbd621ee5f45ea9036276a3672815de6d3b4a4a23,"{""base"":""NZ"",""d"":3,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      3345,       411,         0,   0.007,pymatching,e5890e9a109d1a7118f02373db585f56bf31774516aeffddc8217512e8a1cbe0,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
      2048,        36,         0,   0.014,pymatching,cc1f1e93b8623176e52af2d9dc156f9aa07802ebedc08182af994f56e2755fea,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.005}",
     86016,         7,         0,   0.035,pymatching,c9077a680f8d9c37ddb98211f613a23b26c0cce4ba9e45bc9a550658467593fb,"{""base"":""ZXinterleaved"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
     13585,        68,         0,   0.009,pymatching,6beb8be79a66d184b2641772a0a6f4585602db8d70d9e54a01c1f7f7ff54de3a,"{""base"":""NZ"",""d"":3,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      6417,         0,         0,   0.010,pymatching,3d6658dc46377c99f632e4580a4cb6eb0da59590914d666482e37578967c2529,"{""base"":""NZ"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
     17408,         0,         0,   0.019,pymatching,f0e1a4104b03bc7e33076332a389abef5acbc6ff85fb43ef5ca830a6df6fb82c,"{""base"":""ZXinterleaved"",""d"":3,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
