     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     33041,         2,         0,   0.009,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     49152,         5,         0,   0.013,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     69632,         6,         0,   0.018,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     95232,        17,         0,   0.025,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      1297,         3,         0,   0.015,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      2048,        10,         0,   0.020,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
       273,        15,         0,   0.024,pymatching,631f1c452c43b6248151ab2e6d26c13ebcc02dc4c8d9048e701bb34d9c705afa,"{""base"":""NZ"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
    134144,        17,         0,   0.035,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      2048,         4,         0,   0.021,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      3072,         7,         0,   0.031,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      5393,         5,         0,   0.011,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
    188416,        23,         0,   0.049,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      7168,         9,         0,   0.014,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1024,        61,         0,   0.079,pymatching,631f1c452c43b6248151ab2e6d26c13ebcc02dc4c8d9048e701bb34d9c705afa,"{""base"":""NZ"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      3345,         0,         0,   0.012,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
     10240,         7,         0,   0.019,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      4096,         5,         0,   0.042,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      5120,         0,         0,   0.015,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      7168,         0,         0,   0.021,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
     14336,        20,         0,   0.027,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
    265216,        38,         0,   0.068,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      1297,       273,         0,   0.011,pymatching,e587db661f6f7198d542584c52d1b974e0b77399485b00c3a5f477e9614599ef,"{""base"":""NZ"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
     10240,         0,         0,   0.030,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      1024,        53,         0,   0.078,pymatching,631f1c452c43b6248151ab2e6d26c13ebcc02dc4c8d9048e701bb34d9c705afa,"{""base"":""NZ"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      6144,        10,         0,   0.062,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     19456,        12,         0,   0.038,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      2048,       433,         0,   0.016,pymatching,e587db661f6f7198d542584c52d1b974e0b77399485b00c3a5f477e9614599ef,"{""base"":""NZ"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
     29969,        11,         0,   0.009,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      3345,         0,         0,   0.013,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      2048,       457,         0,   0.016,pymatching,e587db661f6f7198d542584c52d1b974e0b77399485b00c3a5f477e9614599ef,"{""base"":""NZ"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
     13312,         0,         0,   0.038,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
     47104,         8,         0,   0.013,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      5120,         0,         0,   0.017,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      1297,         0,         0,   0.012,pymatching,dfe6c4d5a8d394f4e3d567ee43d7d72c0d9e0aed69b38339253e2de7ede5a2ba,"{""base"":""ZXinterleaved"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     65536,        18,         0,   0.018,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      6144,         0,         0,   0.020,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     25600,        26,         0,   0.053,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
       273,        74,         0,   0.012,pymatching,5e3e03d194b6470546b43f129a07a3e5cd20af191f6cec2bc1d5277c046f970e,"{""base"":""NZ"",""d"":6,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
      2048,         0,         0,   0.022,pymatching,dfe6c4d5a8d394f4e3d567ee43d7d72c0d9e0aed69b38339253e2de7ede5a2ba,"{""base"":""ZXinterleaved"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      7168,        16,         0,   0.075,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1024,        64,         0,   0.078,pymatching,631f1c452c43b6248151ab2e6d26c13ebcc02dc4c8d9048e701bb34d9c705afa,"{""base"":""NZ"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
     90112,        20,         0,   0.025,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      8465,       110,         0,   0.010,pymatching,bd3001365044a26c9debea57296622d36f2f08e615db8058f26750a896ddf82d,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     19456,         0,         0,   0.055,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      8192,         0,         0,   0.027,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      3072,         0,         0,   0.021,pymatching,dfe6c4d5a8d394f4e3d567ee43d7d72c0d9e0aed69b38339253e2de7ede5a2ba,"{""base"":""ZXinterleaved"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
    376832,        51,         0,   0.096,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     12288,       163,         0,   0.013,pymatching,bd3001365044a26c9debea57296622d36f2f08e615db8058f26750a896ddf82d,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1024,       277,         0,   0.040,pymatching,5e3e03d194b6470546b43f129a07a3e5cd20af191f6cec2bc1d5277c046f970e,"{""base"":""NZ"",""d"":6,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
        17,         2,         0,   0.010,pymatching,316e82682fc1cbfb37fc6caffcab18c77f8f02d8fdfccea6f132f4c79103af24,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
     17408,       232,         0,   0.018,pymatching,bd3001365044a26c9debea57296622d36f2f08e615db8058f26750a896ddf82d,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      4096,         0,         0,   0.028,pymatching,dfe6c4d5a8d394f4e3d567ee43d7d72c0d9e0aed69b38339253e2de7ede5a2ba,"{""base"":""ZXinterleaved"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
    125952,        19,         0,   0.035,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     12288,         0,         0,   0.041,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     36864,        32,         0,   0.074,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1297,         0,         0,   0.013,pymatching,6a178ad38cb432deb26722c20aeb4e540f3fdf2593eb6ab7b77851e09ab907b7,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     24576,       298,         0,   0.026,pymatching,bd3001365044a26c9debea57296622d36f2f08e615db8058f26750a896ddf82d,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1024,       319,         0,   0.040,pymatching,5e3e03d194b6470546b43f129a07a3e5cd20af191f6cec2bc1d5277c046f970e,"{""base"":""NZ"",""d"":6,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
      2048,         0,         0,   0.014,pymatching,6a178ad38cb432deb26722c20aeb4e540f3fdf2593eb6ab7b77851e09ab907b7,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      1024,        69,         0,   0.078,pymatching,631f1c452c43b6248151ab2e6d26c13ebcc02dc4c8d9048e701bb34d9c705afa,"{""base"":""NZ"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
       256,        19,         0,   0.046,pymatching,316e82682fc1cbfb37fc6caffcab18c77f8f02d8fdfccea6f132f4c79103af24,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      6144,         0,         0,   0.042,pymatching,dfe6c4d5a8d394f4e3d567ee43d7d72c0d9e0aed69b38339253e2de7ede5a2ba,"{""base"":""ZXinterleaved"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     16384,       205,         0,   0.017,pymatching,bd3001365044a26c9debea57296622d36f2f08e615db8058f26750a896ddf82d,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     26624,         0,         0,   0.077,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3072,         0,         0,   0.021,pymatching,6a178ad38cb432deb26722c20aeb4e540f3fdf2593eb6ab7b77851e09ab907b7,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
    178176,        31,         0,   0.049,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     16384,         0,         0,   0.054,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
         1,         0,         0,   0.001,pymatching,c398f185401c478e037383fcc0b230eecfff45624bd6f04e9ed06c447ad090d8,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     10240,        11,         0,   0.108,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1024,       294,         0,   0.041,pymatching,5e3e03d194b6470546b43f129a07a3e5cd20af191f6cec2bc1d5277c046f970e,"{""base"":""NZ"",""d"":6,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
      6416,        80,         0,   0.014,pymatching,c398f185401c478e037383fcc0b230eecfff45624bd6f04e9ed06c447ad090d8,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      4096,         0,         0,   0.028,pymatching,6a178ad38cb432deb26722c20aeb4e540f3fdf2593eb6ab7b77851e09ab907b7,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      8465,       143,         0,   0.010,pymatching,61dde0e71f7d4684f690a9f4c3ab927ce414aa733d7e918236d123c3dca7132d,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     11264,       148,         0,   0.020,pymatching,c398f185401c478e037383fcc0b230eecfff45624bd6f04e9ed06c447ad090d8,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      8192,         0,         0,   0.058,pymatching,dfe6c4d5a8d394f4e3d567ee43d7d72c0d9e0aed69b38339253e2de7ede5a2ba,"{""base"":""ZXinterleaved"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     12288,       208,         0,   0.014,pymatching,61dde0e71f7d4684f690a9f4c3ab927ce414aa733d7e918236d123c3dca7132d,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1024,       312,         0,   0.041,pymatching,5e3e03d194b6470546b43f129a07a3e5cd20af191f6cec2bc1d5277c046f970e,"{""base"":""NZ"",""d"":6,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
      1024,        67,         0,   0.079,pymatching,631f1c452c43b6248151ab2e6d26c13ebcc02dc4c8d9048e701bb34d9c705afa,"{""base"":""NZ"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
    284672,        41,         0,   0.132,pymatching,3c8e46b57c3cb84945276bbf70e98ec81b43158ed3dfeae71f07318b3347c4c3,"{""base"":""NZ"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     17408,       296,         0,   0.019,pymatching,61dde0e71f7d4684f690a9f4c3ab927ce414aa733d7e918236d123c3dca7132d,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     44032,        36,         0,   0.104,pymatching,56df9968a521268f247b0f9dd616cf2307c3cf5d20ba647fc00dd64f92f8991c,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      4096,         0,         0,   0.047,pymatching,6a178ad38cb432deb26722c20aeb4e540f3fdf2593eb6ab7b77851e09ab907b7,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     15360,       215,         0,   0.028,pymatching,c398f185401c478e037383fcc0b230eecfff45624bd6f04e9ed06c447ad090d8,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
    246784,        50,         0,   0.068,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     22528,         1,         0,   0.077,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     21504,       361,         0,   0.024,pymatching,61dde0e71f7d4684f690a9f4c3ab927ce414aa733d7e918236d123c3dca7132d,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     35840,         0,         0,   0.106,pymatching,a7fbab2d40c091c110934556eb196df20ee335f33db25c6a5268037e6dd294b7,"{""base"":""ZXinterleaved"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
     19729,        84,         0,   0.009,pymatching,c9cf0af0e537f7cb5df5a9f6a7da4f35bb0ed3423936d368056ace626bbb3ed6,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
     19456,       276,         0,   0.039,pymatching,c398f185401c478e037383fcc0b230eecfff45624bd6f04e9ed06c447ad090d8,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     29696,       139,         0,   0.013,pymatching,c9cf0af0e537f7cb5df5a9f6a7da4f35bb0ed3423936d368056ace626bbb3ed6,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
     16657,         0,         0,   0.009,pymatching,5919e42458ac280929fb7bb89d122adcf7a88fb0208d390635639b3f21f6c261,"{""base"":""NZ"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      9216,         0,         0,   0.078,pymatching,dfe6c4d5a8d394f4e3d567ee43d7d72c0d9e0aed69b38339253e2de7ede5a2ba,"{""base"":""ZXinterleaved"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      4096,         0,         0,   0.054,pymatching,6a178ad38cb432deb26722c20aeb4e540f3fdf2593eb6ab7b77851e09ab907b7,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     26624,         0,         0,   0.013,pymatching,5919e42458ac280929fb7bb89d122adcf7a88fb0208d390635639b3f21f6c261,"{""base"":""NZ"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
     41984,       197,         0,   0.018,pymatching,c9cf0af0e537f7cb5df5a9f6a7da4f35bb0ed3423936d368056ace626bbb3ed6,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1024,        66,         0,   0.081,pymatching,631f1c452c43b6248151ab2e6d26c13ebcc02dc4c8d9048e701bb34d9c705afa,"{""base"":""NZ"",""d"":9,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
         1,         0,         0,   0.002,pymatching,7646125ede5b0c84278f2494dbdc7c8e5cc071cdef8a83e38b07585807375ed6,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      7441,         5,         0,   0.010,pymatching,831ee4a741a7a28a2fee1774f575e599a36383dc08b4c4a4273f43e02874808c,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      1024,        89,         0,   0.167,pymatching,316e82682fc1cbfb37fc6caffcab18c77f8f02d8fdfccea6f132f4c79103af24,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
     36864,         2,         0,   0.018,pymatching,5919e42458ac280929fb7bb89d122adcf7a88fb0208d390635639b3f21f6c261,"{""base"":""NZ"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3344,        16,         0,   0.016,pymatching,7646125ede5b0c84278f2494dbdc7c8e5cc071cdef8a83e38b07585807375ed6,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     11264,         6,         0,   0.014,pymatching,831ee4a741a7a28a2fee1774f575e599a36383dc08b4c4a4273f43e02874808c,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     18432,       243,         0,   0.053,pymatching,c398f185401c478e037383fcc0b230eecfff45624bd6f04e9ed06c447ad090d8,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     58368,       247,         0,   0.026,pymatching,c9cf0af0e537f7cb5df5a9f6a7da4f35bb0ed3423936d368056ace626bbb3ed6,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
       273,         0,         0,   0.021,pymatching,e1edd996b232f9889f35ab25c2db1aad50d860d4ed58fb21049cf589d9ec2803,"{""base"":""ZXinterleaved"",""d"":10,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     13312,        18,         0,   0.157,pymatching,3137eb10eb0a8f54a10f6d23c49ff8daca33e4c51fe247668a3d4539f4bddf35,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      4369,         0,         0,   0.011,pymatching,d881e03a131c18b4dd7e13bdca5d442efcf44b0830c642656742c8d313379f9b,"{""base"":""NZ"",""d"":6,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      3072,        43,         0,   0.009,pymatching,c398f185401c478e037383fcc0b230eecfff45624bd6f04e9ed06c447ad090d8,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     16384,         8,         0,   0.019,pymatching,831ee4a741a7a28a2fee1774f575e599a36383dc08b4c4a4273f43e02874808c,"{""base"":""ZXinterleaved"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
    346112,        65,         0,   0.096,pymatching,0d7864c37db5b68e5b82fb8bfd88ae27a7296b9d3a879d76d47014cf22952094,"{""base"":""ZXinterleaved"",""d"":3,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
     52224,         0,         0,   0.026,pymatching,5919e42458ac280929fb7bb89d122adcf7a88fb0208d390635639b3f21f6c261,"{""base"":""NZ"",""d"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      6144,        44,         0,   0.023,pymatching,7646125ede5b0c84278f2494dbdc7c8e5cc071cdef8a83e38b07585807375ed6,"{""base"":""ZXinterleaved"",""d"":5,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
         1,         0,         0,   0.003,pymatching,8e03c9d2fa241d3cadd51d5a2310b8f9dc482d3fb2162ba8ebd4db3b669b8543,"{""base"":""NZ"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      6144,         0,         0,   0.014,pymatching,d881e03a131c18b4dd7e13bdca5d442efcf44b0830c642656742c8d313379f9b,"{""base"":""NZ"",""d"":6,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
     30720,         1,         0,   0.106,pymatching,d4a9b53601e8e347dc8c032e642def98a9c44e275ee75043c6dc9da7950167f6,"{""base"":""NZ"",""d"":7,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      2320,         0,         0,   0.015,pymatching,8e03c9d2fa241d3cadd51d5a2310b8f9dc482d3fb2162ba8ebd4db3b669b8543,"{""base"":""NZ"",""d"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
