     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       273,         0,         0,   0.068,pymatching,86ffdafff86d2e13414c9f4d7d9e5271c812c643114e7ea93ed50c31dd9f9cbc,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      2048,         0,         0,   0.023,pymatching,fa9d68c37765020dad109d7e8312e0ce8dcb12e35ff9ead93c39f9ee50463958,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      1024,         0,         0,   0.017,pymatching,1c5079102cdd2337a0335bd083ba8ce29b7ca78592107ce19d6b6ad6c72dfd1e,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      2048,         4,         0,   0.022,pymatching,740e74b0d96f0b6d81f3c09dba31fe4b2958deb9804b16620c011a96d53b9523,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1297,         0,         0,   0.011,pymatching,10227176180d3086c823d8cfcab12db1606429672392c4a79515b09cec0f90fa,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3072,         0,         0,   0.019,pymatching,4600088e6fa952112b41d00879997c2c9bd731cfff01e8a2080da090872ad36c,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      5120,         0,         0,   0.032,pymatching,394b271066d375146d699b64b579d0c9116497f829a28b07b5f6073545ab4332,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      3072,         0,         0,   0.017,pymatching,86ffdafff86d2e13414c9f4d7d9e5271c812c643114e7ea93ed50c31dd9f9cbc,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      4096,         0,         0,   0.028,pymatching,3583d9b0c4fe8b725c7130147ace3082f4a4dd21c24f42056ea03beb65e0875d,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      2048,         0,         0,   0.036,pymatching,791126b7ea558555448006a7954f8cccb37ff3061273aea8a0ce015b2a451759,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      2048,         0,         0,   0.022,pymatching,5d61082846b7210772535648e32c9d77c9df3e983ca2f865f2191f4e0e064c7a,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      1024,         0,         0,   0.029,pymatching,07ad6694eb3a268fe287ba9fbad6bbd212115809d9540d50e3aed855244bcb44,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      3072,         0,         0,   0.016,pymatching,10227176180d3086c823d8cfcab12db1606429672392c4a79515b09cec0f90fa,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      2048,         0,         0,   0.022,pymatching,fa9d68c37765020dad109d7e8312e0ce8dcb12e35ff9ead93c39f9ee50463958,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      2048,         4,         0,   0.021,pymatching,740e74b0d96f0b6d81f3c09dba31fe4b2958deb9804b16620c011a96d53b9523,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     14336,         0,         0,   0.040,pymatching,069e0c8811cdb61cb40033ac836e2591889791f4e8f57c21f50cd0aa130e6d37,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      3072,         0,         0,   0.020,pymatching,4600088e6fa952112b41d00879997c2c9bd731cfff01e8a2080da090872ad36c,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1297,         0,         0,   0.015,pymatching,e027d61723d035875ec68ad327c57fd710e1207cdb6db8d6e102de464ad7b5cc,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      2048,         0,         0,   0.034,pymatching,1c5079102cdd2337a0335bd083ba8ce29b7ca78592107ce19d6b6ad6c72dfd1e,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1297,         0,         0,   0.015,pymatching,3389fee30a913dfcd87b83fed293240457fc151ef8fade695258954e0750eb3b,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      4096,         2,         0,   0.023,pymatching,86ffdafff86d2e13414c9f4d7d9e5271c812c643114e7ea93ed50c31dd9f9cbc,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
       273,         0,         0,   0.059,pymatching,8cbaa69f70ccfd6c109ebf681788e019b0fb210a69073aa84097321a7772efa5,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      3345,         0,         0,   0.010,pymatching,450365ffb4093910580cb1eb47f09fa19355828946c625b234a20ba75cdbbd29,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      1297,         0,         0,   0.021,pymatching,e362a691a6d973fe0427995f5f301e5a70dac7472ba426c897c05f456e7ad99f,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1024,        20,         0,   0.059,pymatching,969307040f34abdeb665b8670268b8f0ee002b3595c1efc8c46e9811ab88d5f2,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      4096,         0,         0,   0.022,pymatching,10227176180d3086c823d8cfcab12db1606429672392c4a79515b09cec0f90fa,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
       273,        63,         0,   0.046,pymatching,fffb036e2eef1c4f140e3cb1ff94ffbe6ab9a85d4f1525b973b60a1f62e669a1,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
      2048,         0,         0,   0.019,pymatching,e027d61723d035875ec68ad327c57fd710e1207cdb6db8d6e102de464ad7b5cc,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      3072,         0,         0,   0.032,pymatching,5d61082846b7210772535648e32c9d77c9df3e983ca2f865f2191f4e0e064c7a,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      2048,         0,         0,   0.036,pymatching,791126b7ea558555448006a7954f8cccb37ff3061273aea8a0ce015b2a451759,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      2048,         0,         0,   0.019,pymatching,3389fee30a913dfcd87b83fed293240457fc151ef8fade695258954e0750eb3b,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      7168,         0,         0,   0.044,pymatching,394b271066d375146d699b64b579d0c9116497f829a28b07b5f6073545ab4332,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      6144,         0,         0,   0.042,pymatching,3583d9b0c4fe8b725c7130147ace3082f4a4dd21c24f42056ea03beb65e0875d,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3072,         0,         0,   0.034,pymatching,fa9d68c37765020dad109d7e8312e0ce8dcb12e35ff9ead93c39f9ee50463958,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      6144,         0,         0,   0.014,pymatching,450365ffb4093910580cb1eb47f09fa19355828946c625b234a20ba75cdbbd29,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      1024,         0,         0,   0.015,pymatching,e362a691a6d973fe0427995f5f301e5a70dac7472ba426c897c05f456e7ad99f,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      3072,         1,         0,   0.032,pymatching,740e74b0d96f0b6d81f3c09dba31fe4b2958deb9804b16620c011a96d53b9523,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1297,         3,         0,   0.015,pymatching,158c5d43e9ad278303eeb8d412d56dfd4dac96a78e286f29af6f9f2dea835039,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      5120,         0,         0,   0.031,pymatching,4600088e6fa952112b41d00879997c2c9bd731cfff01e8a2080da090872ad36c,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      5120,         0,         0,   0.030,pymatching,86ffdafff86d2e13414c9f4d7d9e5271c812c643114e7ea93ed50c31dd9f9cbc,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      2048,         0,         0,   0.034,pymatching,1c5079102cdd2337a0335bd083ba8ce29b7ca78592107ce19d6b6ad6c72dfd1e,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1024,         8,         0,   0.081,pymatching,b228426a9af52c0e74572620bdc8e7bd6df1d913b87a309c7ab7cf1fa9514c52,"{""base"":""ZXinterleaved"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      2048,         0,         0,   0.020,pymatching,e027d61723d035875ec68ad327c57fd710e1207cdb6db8d6e102de464ad7b5cc,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      5120,         0,         0,   0.027,pymatching,10227176180d3086c823d8cfcab12db1606429672392c4a79515b09cec0f90fa,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      8192,         0,         0,   0.019,pymatching,450365ffb4093910580cb1eb47f09fa19355828946c625b234a20ba75cdbbd29,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      2048,         6,         0,   0.021,pymatching,158c5d43e9ad278303eeb8d412d56dfd4dac96a78e286f29af6f9f2dea835039,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      3072,         0,         0,   0.027,pymatching,3389fee30a913dfcd87b83fed293240457fc151ef8fade695258954e0750eb3b,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1297,         0,         0,   0.015,pymatching,db570bef0fb71dc99cf23c0db664e69cf2d59224c4e9464f00b0a8302acc97ea,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
     20480,         0,         0,   0.055,pymatching,069e0c8811cdb61cb40033ac836e2591889791f4e8f57c21f50cd0aa130e6d37,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      2048,         0,         0,   0.029,pymatching,e362a691a6d973fe0427995f5f301e5a70dac7472ba426c897c05f456e7ad99f,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
       273,        60,         0,   0.067,pymatching,7aa4647ddfe330829441a1844839fa0b93fd086b3574afae3a35025a33c492e6,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
      2048,         0,         0,   0.067,pymatching,07ad6694eb3a268fe287ba9fbad6bbd212115809d9540d50e3aed855244bcb44,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      1024,         3,         0,   0.107,pymatching,a90e54937ce401589efd8a361c245bb9f8db334b03db5f426b27c2ded6e14556,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      2321,         0,         0,   0.013,pymatching,477dc7d59267586f20323ddeda954ae73c951bfcc38aaaedf97d287add9dc853,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      4096,         0,         0,   0.045,pymatching,5d61082846b7210772535648e32c9d77c9df3e983ca2f865f2191f4e0e064c7a,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      2048,         0,         0,   0.014,pymatching,db570bef0fb71dc99cf23c0db664e69cf2d59224c4e9464f00b0a8302acc97ea,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      2321,         0,         0,   0.014,pymatching,4b2c423a227f68e2d783f99c490dffd94bae8294841c5009876335f7676ee137,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      2321,         0,         0,   0.011,pymatching,2e5241ec8c25b5a4ae5755899266508911538db923bf4cc38245f9c250584ab1,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      3072,         0,         0,   0.029,pymatching,e027d61723d035875ec68ad327c57fd710e1207cdb6db8d6e102de464ad7b5cc,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      4096,         7,         0,   0.042,pymatching,740e74b0d96f0b6d81f3c09dba31fe4b2958deb9804b16620c011a96d53b9523,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      4096,         0,         0,   0.044,pymatching,fa9d68c37765020dad109d7e8312e0ce8dcb12e35ff9ead93c39f9ee50463958,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      1024,        16,         0,   0.058,pymatching,969307040f34abdeb665b8670268b8f0ee002b3595c1efc8c46e9811ab88d5f2,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      2048,         8,         0,   0.022,pymatching,158c5d43e9ad278303eeb8d412d56dfd4dac96a78e286f29af6f9f2dea835039,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
     11264,         0,         0,   0.027,pymatching,450365ffb4093910580cb1eb47f09fa19355828946c625b234a20ba75cdbbd29,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3345,         0,         0,   0.011,pymatching,be3bf2ed3867ad5aa3fa0f1b2abd38060c43d58b8a08830c7e9f31597025d796,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      7168,         1,         0,   0.044,pymatching,4600088e6fa952112b41d00879997c2c9bd731cfff01e8a2080da090872ad36c,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      3072,         0,         0,   0.053,pymatching,791126b7ea558555448006a7954f8cccb37ff3061273aea8a0ce015b2a451759,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      7168,         1,         0,   0.040,pymatching,86ffdafff86d2e13414c9f4d7d9e5271c812c643114e7ea93ed50c31dd9f9cbc,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      1297,         0,         0,   0.021,pymatching,7d407dbbc81f5654d3ab2ee2267e459c4c433e58ef162dd0d1b4a4424ef908a4,"{""base"":""ZXinterleaved"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      4096,         0,         0,   0.017,pymatching,477dc7d59267586f20323ddeda954ae73c951bfcc38aaaedf97d287add9dc853,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3072,         0,         0,   0.028,pymatching,3389fee30a913dfcd87b83fed293240457fc151ef8fade695258954e0750eb3b,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      7168,         0,         0,   0.038,pymatching,10227176180d3086c823d8cfcab12db1606429672392c4a79515b09cec0f90fa,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3072,         0,         0,   0.014,pymatching,4b2c423a227f68e2d783f99c490dffd94bae8294841c5009876335f7676ee137,"{""base"":""NZ"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0002}",
      8192,         0,         0,   0.055,pymatching,3583d9b0c4fe8b725c7130147ace3082f4a4dd21c24f42056ea03beb65e0875d,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      9216,         0,         0,   0.057,pymatching,394b271066d375146d699b64b579d0c9116497f829a28b07b5f6073545ab4332,"{""base"":""ZXinterleaved"",""d"":7,""l"":4,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      2048,         0,         0,   0.028,pymatching,e362a691a6d973fe0427995f5f301e5a70dac7472ba426c897c05f456e7ad99f,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
      4096,         0,         0,   0.016,pymatching,2e5241ec8c25b5a4ae5755899266508911538db923bf4cc38245f9c250584ab1,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      1297,         0,         0,   0.011,pymatching,ceed05b3e03c2102b378c79299835d9dabd06efa30ad6cede7bf2d71b0d6b3ce,"{""base"":""ZXinterleaved"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
      3072,         0,         0,   0.049,pymatching,1c5079102cdd2337a0335bd083ba8ce29b7ca78592107ce19d6b6ad6c72dfd1e,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
       273,        54,         0,   0.097,pymatching,49befdc61b2775d2de6d453df83183e4e927febb10dcf20aba8c884f7020c8e9,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.01}",
      1297,         0,         0,   0.015,pymatching,f81d1b6bb495750ad66bf7097d791cfd6a528ed1b07dbc0488ca7f807c9e05b2,"{""base"":""NZ"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0005}",
      3072,         0,         0,   0.022,pymatching,db570bef0fb71dc99cf23c0db664e69cf2d59224c4e9464f00b0a8302acc97ea,"{""base"":""ZXinterleaved"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
       273,         0,         0,   0.013,pymatching,f4439fd0520c25c7ed7bba00c3668ee8eae43cbbb8f64aa6da9e8079dcfaab9f,"{""base"":""NZ"",""d"":7,""l"":12,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.002}",
      6144,         0,         0,   0.016,pymatching,be3bf2ed3867ad5aa3fa0f1b2abd38060c43d58b8a08830c7e9f31597025d796,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.0001}",
       273,        21,         0,   0.011,pymatching,75220217dfecdfb02c787f3ed82f75e1b1a9d142f3e775cceb25578b87857fe1,"{""base"":""ZXinterleaved"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
      1024,         0,         0,   0.014,pymatching,7d407dbbc81f5654d3ab2ee2267e459c4c433e58ef162dd0d1b4a4424ef908a4,"{""base"":""ZXinterleaved"",""d"":7,""l"":8,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.001}",
       273,        21,         0,   0.011,pymatching,0a506e563c69f76383e38cc8eabc36ca5ae56871f1ac2b0fc2598ae575b099c4,"{""base"":""NZ"",""d"":7,""l"":0,""name"":null,""noise_model"":""uniform_depolarizing"",""p"":0.005}",
